what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266886459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266896008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266898412
activated,editor,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.editors.CommonXmlEditor",1400266902312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400266903671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1400266906460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400266920051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266928153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266931889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266933386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266936573
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1400266946423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400266982125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267006534
started,bundle,com.android.ide.eclipse.ddms,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.ddms",1400267013021
started,bundle,com.android.ide.eclipse.traceview,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.traceview",1400267013294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267014076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267014198
error,log,,,"Error generating final archive: java.io.FileNotFoundException: /Users/hashemshawqi/Desktop/RSPEAK/RSpeak/Android_RSpeak_v1/bin/resources.ap_ does not exist",1400267025947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267026264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267028860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267035466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267043427
activated,editor,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.editors.CommonXmlEditor",1400267045292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400267046146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267047667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267048381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400267051242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267056261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267059501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267064743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400267067874
