what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859815901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859822273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859826279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400859837139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400859839208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400859844680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400859845256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400859846987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400859848057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400859848681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859850655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859857133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859869179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859871040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859880459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859883007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400859893693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400859895523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859899808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859910209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400859911207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859974013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859975804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859982812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400859983900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860005852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400860025137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400860025722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860037026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860039572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860048849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860053706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860053888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860062760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860074421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860076325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860085686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860086764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860094968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860110839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860110964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860113632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860118770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860122880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860126433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860257404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860266027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860270185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860274314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860294593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860307898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400860315465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400860317499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860318600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860327610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860337839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400860341098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860341812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860342959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860355022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860360810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860366389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860380244
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1400860385870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860407149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860476350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860476391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860480851
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860480852
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860482307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860484429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860490440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860505440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860505554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860506979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860508680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860521317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860530511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860536713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400860931606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860939141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400860944538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400860945689
