what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406042578879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406042579914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406042582394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044380753
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1406044384684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406044385049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1406044400944
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1406044408211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044409723
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1406044417864
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406044418260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406044418349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406044430134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406044432236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044487288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044494918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044512001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044513040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044540865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044552474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044620969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044693570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044700939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406044701917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044755800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406044766204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406044769239
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1406044773533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044773598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406044779113
